1620652500000,57880.01000000,57880.01000000,57554.39000000,57600.00000000,801.19574700,1620653399999,46230677.36977045,21478,366.78321500,21161882.05314018,0
1620653400000,57599.99000000,57902.73000000,57480.26000000,57877.70000000,756.35974800,1620654299999,43635563.11137431,20611,384.23546700,22169131.55133503,0
1620654300000,57877.71000000,57878.22000000,57511.40000000,57675.84000000,765.02005200,1620655199999,44101437.98639395,19602,366.90399100,21150586.89087661,0
1620655200000,57675.84000000,57675.84000000,57191.96000000,57582.99000000,1228.77892700,1620656099999,70548494.81464966,33629,537.32829700,30853086.92351736,0
1620656100000,57583.00000000,57589.50000000,57213.72000000,57250.27000000,857.50504600,1620656999999,49190300.81387129,23349,422.73811900,24250114.82160330,0
1620657000000,57250.26000000,57519.99000000,57181.26000000,57497.36000000,909.24086400,1620657899999,52132744.84268767,25965,465.88800000,26713766.44269440,0
1620657900000,57497.36000000,57497.36000000,56815.00000000,56831.59000000,1101.82587700,1620658799999,62962490.65130975,32461,424.52455800,24269631.12542490,0
1620658800000,56831.59000000,57282.82000000,56700.00000000,57149.99000000,1760.17689400,1620659699999,100441516.80418537,42279,827.53175000,47230818.85449953,0
1620659700000,57146.99000000,57441.20000000,57110.01000000,57366.89000000,907.31930800,1620660599999,52030981.59256280,23302,367.30758300,21062979.56494338,0
1620660600000,57366.89000000,57394.33000000,57200.00000000,57260.65000000,907.86649600,1620661499999,52020536.47385201,21945,396.44524400,22716071.66338896,0
1620661500000,57260.65000000,58320.00000000,57217.72000000,58296.36000000,1915.37853900,1620662399999,110762424.24499002,40651,1100.09432500,63631021.54387923,0
1620662400000,58296.35000000,58593.70000000,58123.86000000,58239.97000000,1492.73150300,1620663299999,87117901.20209812,41013,731.07601700,42671013.35982299,0
